time,frequency,confidence
4.980,261.545,0.961677
4.990,261.406,0.954829
5.000,261.372,0.956977
5.010,261.408,0.956855
5.020,261.609,0.964464
5.030,261.534,0.962742
5.040,261.602,0.964490
5.050,261.509,0.961304
5.060,261.392,0.961396
5.070,261.430,0.961534
5.080,261.284,0.956931
5.090,261.484,0.960035
5.100,261.381,0.959835
5.110,261.510,0.964027
5.120,261.424,0.960906
5.130,261.352,0.959720
5.140,261.353,0.959634
5.150,261.401,0.963946
5.160,261.384,0.962091
5.170,261.355,0.960788
5.180,261.354,0.959947
5.190,261.351,0.962898
5.200,261.521,0.966733
5.210,261.285,0.959516
5.220,261.425,0.962744
5.230,261.313,0.960980
5.240,261.411,0.963509
5.250,261.373,0.962031
5.260,261.319,0.958888
5.270,261.389,0.960668
5.280,261.408,0.964276
5.290,261.570,0.949483
5.300,260.456,0.847683
5.310,259.697,0.846305
5.320,259.762,0.917858
5.330,260.492,0.928830
5.340,260.954,0.919101
5.350,261.754,0.950798
5.360,261.903,0.961304
5.370,261.754,0.959046
5.380,261.708,0.964858
5.390,261.624,0.962796
5.400,261.523,0.963377
5.410,261.590,0.962468
5.420,261.582,0.964367
5.430,261.680,0.967401
5.440,261.685,0.967777
5.450,261.720,0.967695
5.460,261.600,0.967389
5.470,261.565,0.966070
5.480,261.259,0.958923
5.490,261.452,0.961216
5.500,261.431,0.960353
5.510,261.512,0.965496
5.520,261.507,0.965343
5.530,261.384,0.962335
5.540,261.454,0.962756
5.550,261.377,0.963187
5.560,261.450,0.963970
5.570,261.365,0.961899
5.580,261.374,0.960783
5.590,261.393,0.963436
5.600,261.514,0.967395
5.610,261.326,0.962689
5.620,261.389,0.962065
5.630,261.303,0.960317
5.640,261.349,0.963971
5.650,261.345,0.962924
5.660,261.308,0.961187
5.670,261.380,0.962012
5.680,261.379,0.963734
5.690,261.437,0.964300
5.700,261.492,0.937649
5.710,260.024,0.828189
5.720,259.934,0.849931
5.730,260.168,0.900451
5.740,260.613,0.931428
5.750,261.166,0.925656
5.760,261.852,0.956653
5.770,261.808,0.957349
5.780,261.811,0.962418
5.790,261.783,0.964806
5.800,261.494,0.958959
5.810,261.628,0.962649
5.820,261.523,0.960536
5.830,261.651,0.966722
5.840,261.604,0.963657
5.850,261.757,0.968505
5.860,261.755,0.967518
5.870,261.647,0.967132
5.880,261.399,0.961757
5.890,261.367,0.959401
5.900,261.409,0.959798
5.910,261.498,0.965032
5.920,261.633,0.967876
5.930,261.447,0.964342
5.940,261.531,0.962902
5.950,261.373,0.960914
5.960,261.459,0.964408
5.970,261.384,0.962133
5.980,261.387,0.961675
5.990,261.416,0.962041
6.000,261.515,0.967407
