time,frequency,confidence
9.890,207.851,0.920564
9.900,207.948,0.927488
9.910,207.702,0.926033
9.920,207.123,0.904541
9.930,206.739,0.918766
9.940,206.720,0.927860
9.950,207.204,0.908792
9.960,207.838,0.936335
9.970,208.286,0.934794
9.980,208.332,0.937402
9.990,208.316,0.942156
10.000,208.042,0.940784
10.010,208.310,0.934149
10.020,208.242,0.938501
10.030,208.364,0.942343
10.040,208.372,0.938098
10.050,208.147,0.941209
10.060,208.054,0.939259
10.070,208.002,0.937819
10.080,208.049,0.932109
10.090,208.133,0.936441
10.100,208.129,0.944152
10.110,208.303,0.945526
10.120,208.220,0.946560
10.130,208.340,0.945567
10.140,208.171,0.941085
10.150,207.963,0.935789
10.160,208.019,0.934248
10.170,207.953,0.931583
10.180,208.232,0.941002
10.190,208.688,0.935248
10.200,208.853,0.932223
10.210,209.163,0.925336
10.220,209.431,0.917967
10.230,209.598,0.929452
10.240,208.944,0.924531
10.250,208.241,0.859100
10.260,205.522,0.648705
10.270,201.137,0.496300
10.280,194.974,0.463815
10.290,198.362,0.558758
10.300,200.396,0.527734
10.310,207.696,0.457110
10.320,211.288,0.667065
10.330,210.666,0.616072
10.340,208.685,0.512156
10.350,197.383,0.594964
10.360,186.792,0.566977
10.370,183.320,0.758032
10.380,181.998,0.886549
10.390,181.337,0.939448
10.400,181.387,0.941068
10.410,182.556,0.900924
10.420,183.885,0.923448
10.430,184.620,0.910619
10.440,184.824,0.926257
10.450,185.130,0.939929
10.460,185.266,0.932820
10.470,185.250,0.939687
10.480,185.163,0.944271
10.490,185.070,0.945631
10.500,185.022,0.950645
10.510,184.960,0.950273
10.520,184.902,0.945374
10.530,184.777,0.932690
10.540,184.644,0.920390
10.550,184.377,0.925410
10.560,184.223,0.934540
10.570,183.996,0.943037
10.580,184.071,0.936959
10.590,184.136,0.920298
10.600,184.066,0.917652
10.610,183.690,0.929222
10.620,183.460,0.925177
10.630,183.065,0.930000
10.640,182.819,0.927157
10.650,183.029,0.927178
10.660,183.514,0.917441
10.670,183.765,0.932107
10.680,183.971,0.933410
10.690,183.582,0.945098
