time,frequency,confidence
6.800,297.349,0.923029
6.810,298.744,0.928807
6.820,299.989,0.895409
6.830,300.103,0.906723
6.840,298.492,0.895769
6.850,296.413,0.799021
6.860,297.710,0.789511
6.870,301.358,0.889927
6.880,303.961,0.929600
6.890,304.606,0.947630
6.900,304.170,0.954645
6.910,303.613,0.937084
6.920,302.834,0.937128
6.930,302.011,0.944637
6.940,301.327,0.933318
6.950,301.639,0.940600
6.960,301.891,0.952745
6.970,302.046,0.952708
6.980,301.706,0.947893
6.990,301.279,0.921376
7.000,301.483,0.922943
7.010,301.098,0.914508
7.020,300.653,0.888074
7.030,301.076,0.915987
7.040,300.490,0.892983
7.050,299.639,0.883312
7.060,299.750,0.895511
7.070,299.311,0.914496
7.080,299.427,0.916170
7.090,299.769,0.918489
7.100,299.877,0.909111
7.110,299.744,0.920687
7.120,299.088,0.937316
7.130,299.046,0.929782
7.140,299.761,0.921820
7.150,300.149,0.897261
7.160,300.825,0.917099
7.170,301.180,0.927294
7.180,302.340,0.919316
7.190,304.291,0.911758
7.200,306.541,0.897698
7.210,308.794,0.911478
7.220,312.274,0.901292
7.230,316.620,0.887491
7.240,322.221,0.897230
7.250,326.717,0.892152
7.260,332.471,0.861564
7.270,335.739,0.891440
7.280,335.851,0.920881
7.290,334.886,0.932313
7.300,334.863,0.946819
7.310,334.818,0.940442
7.320,333.952,0.943992
7.330,332.280,0.932099
7.340,331.612,0.951138
7.350,331.336,0.955149
7.360,330.375,0.957528
7.370,329.751,0.950254
7.380,329.413,0.948979
7.390,329.661,0.954489
7.400,330.392,0.963565
7.410,330.866,0.968487
7.420,330.833,0.964204
7.430,331.160,0.963145
7.440,331.441,0.961725
7.450,332.042,0.945366
7.460,332.215,0.945105
7.470,332.947,0.920993
7.480,334.395,0.940398
7.490,334.408,0.948584
7.500,333.914,0.942891
7.510,333.912,0.931718
7.520,333.515,0.934869
7.530,333.167,0.925505
7.540,332.348,0.937862
7.550,331.549,0.954243
7.560,331.564,0.955461
7.570,331.613,0.951961
7.580,331.910,0.950591
7.590,330.803,0.952262
7.600,328.558,0.896655
7.610,328.758,0.892606
7.620,332.330,0.867116
7.630,336.741,0.877047
7.640,337.735,0.938629
7.650,337.697,0.950283
7.660,337.301,0.936073
7.670,337.349,0.925048
7.680,336.560,0.901031
7.690,336.059,0.927069
7.700,335.917,0.929856
7.710,335.802,0.916520
7.720,335.426,0.928330
7.730,334.881,0.938399
7.740,334.563,0.934278
7.750,334.977,0.939605
7.760,335.249,0.937168
7.770,335.077,0.946604
7.780,334.822,0.948408
7.790,334.286,0.941957
7.800,334.663,0.925979
7.810,335.267,0.922480
7.820,335.531,0.924297
7.830,336.123,0.920587
7.840,336.531,0.921699
7.850,336.325,0.920928
7.860,336.517,0.920048
7.870,336.627,0.908823
7.880,337.923,0.921121
7.890,338.918,0.939177
7.900,339.032,0.938705
7.910,339.175,0.926527
7.920,338.331,0.905906
7.930,339.122,0.873642
7.940,341.503,0.835262
7.950,342.797,0.840452
7.960,344.022,0.877370
7.970,345.615,0.867669
7.980,346.725,0.907900
7.990,346.309,0.931080
8.000,345.805,0.928254
8.010,342.917,0.922192
8.020,341.188,0.912038
8.030,339.464,0.902881
8.040,338.930,0.935608
8.050,338.268,0.947014
8.060,337.349,0.935946
8.070,335.510,0.918768
8.080,333.889,0.930915
8.090,333.661,0.939047
8.100,334.235,0.939768
8.110,334.641,0.935616
8.120,334.231,0.935262
8.130,334.084,0.938778
8.140,334.848,0.946187
8.150,335.523,0.938964
8.160,335.740,0.923002
8.170,335.968,0.919142
8.180,336.161,0.920873
8.190,336.336,0.907275
8.200,335.618,0.932331
8.210,335.573,0.941833
8.220,334.769,0.950597
8.230,333.942,0.947554
8.240,333.621,0.947110
8.250,333.547,0.946238
8.260,334.004,0.937614
8.270,333.542,0.930926
8.280,332.058,0.925126
8.290,330.316,0.933577
8.300,330.056,0.937883
8.310,330.717,0.940759
8.320,331.615,0.930637
8.330,332.558,0.910998
8.340,332.653,0.925730
8.350,332.633,0.921349
8.360,333.142,0.921020
8.370,333.795,0.927008
8.380,333.736,0.935401
8.390,333.541,0.931621
8.400,333.051,0.914441
8.410,332.717,0.920113
8.420,332.487,0.928959
8.430,332.629,0.927001
8.440,333.527,0.940818
8.450,333.593,0.935595
8.460,333.428,0.923419
8.470,333.725,0.926353
8.480,334.355,0.935702
8.490,335.199,0.906922
8.500,335.108,0.902111
8.510,334.618,0.912247
8.520,334.458,0.938887
8.530,334.749,0.935251
8.540,335.561,0.927172
8.550,334.704,0.932400
8.560,333.873,0.936610
8.570,333.764,0.940927
8.580,333.521,0.943098
8.590,333.753,0.948315
8.600,334.083,0.939760
8.610,333.783,0.937257
8.620,333.514,0.936108
8.630,333.475,0.929261
8.640,333.343,0.935458
8.650,332.532,0.916151
8.660,332.384,0.919370
8.670,332.018,0.923882
8.680,332.025,0.918700
8.690,333.204,0.923149
8.700,333.399,0.932835
8.710,332.626,0.928347
8.720,332.886,0.912028
8.730,333.232,0.917770
8.740,333.170,0.921582
8.750,332.876,0.907113
8.760,333.318,0.916239
8.770,333.811,0.926033
8.780,334.386,0.933239
8.790,334.989,0.942569
8.800,334.339,0.942395
8.810,333.344,0.938417
8.820,333.010,0.937767
8.830,333.254,0.933034
8.840,333.226,0.930737
8.850,332.866,0.924224
8.860,332.483,0.926757
8.870,332.167,0.918980
8.880,332.094,0.933928
8.890,333.003,0.902494
8.900,333.515,0.933943
8.910,333.564,0.950706
8.920,333.259,0.938764
8.930,333.528,0.936932
8.940,333.222,0.933300
8.950,332.976,0.906908
8.960,332.919,0.909045
8.970,332.982,0.919815
8.980,332.543,0.926792
8.990,333.256,0.921613
9.000,333.246,0.927745
9.010,333.111,0.911109
9.020,332.923,0.902344
9.030,333.237,0.909355
9.040,333.663,0.928268
9.050,333.940,0.922492
9.060,333.493,0.914720
9.070,334.207,0.931877
9.080,334.015,0.936907
9.090,333.168,0.929049
9.100,332.909,0.935140
9.110,332.933,0.931731
9.120,332.712,0.911428
9.130,332.755,0.915070
9.140,332.592,0.906942
9.150,332.064,0.910723
9.160,331.721,0.906608
9.170,331.917,0.908128
9.180,331.941,0.914858
9.190,331.296,0.919383
9.200,330.892,0.931379
9.210,331.376,0.933973
9.220,331.591,0.934310
9.230,331.687,0.944252
9.240,331.888,0.942168
9.250,332.152,0.940587
9.260,332.715,0.917245
9.270,333.615,0.939582
9.280,334.729,0.944380
9.290,335.527,0.933639
9.300,335.480,0.927626
9.310,335.290,0.940058
9.320,335.445,0.927813
9.330,334.954,0.935131
9.340,335.017,0.929442
9.350,334.816,0.923954
9.360,334.429,0.938922
9.370,334.301,0.947008
9.380,334.257,0.940671
9.390,333.932,0.930144
9.400,333.333,0.926412
9.410,332.812,0.912716
9.420,333.010,0.926006
9.430,333.065,0.911360
9.440,332.350,0.925333
9.450,331.935,0.919703
9.460,332.733,0.888287
9.470,332.488,0.897316
9.480,331.070,0.944754
9.490,330.610,0.961031
9.500,330.823,0.960393
9.510,331.508,0.958204
9.520,331.751,0.954491
9.530,331.449,0.962004
9.540,331.723,0.956150
9.550,331.958,0.944872
9.560,332.095,0.934881
9.570,332.344,0.922386
9.580,332.277,0.907522
9.590,332.228,0.906401
9.600,331.465,0.932587
9.610,331.697,0.924411
9.620,332.027,0.921819
9.630,332.563,0.915130
9.640,332.601,0.911503
9.650,332.202,0.928347
9.660,332.257,0.935178
9.670,332.094,0.929560
9.680,331.787,0.946046
9.690,332.251,0.935121
9.700,332.724,0.922212
9.710,333.158,0.932416
9.720,333.721,0.939008
9.730,334.053,0.932818
9.740,333.556,0.935041
9.750,333.787,0.940170
9.760,334.080,0.929951
9.770,334.627,0.928985
