time,frequency,confidence
8.080,110.166,0.966267
8.090,110.146,0.966510
8.100,110.212,0.963310
8.110,110.130,0.960719
8.120,110.121,0.960449
8.130,110.136,0.963663
8.140,110.513,0.958209
8.150,110.978,0.919333
8.160,111.304,0.907226
8.170,111.178,0.902491
8.180,110.845,0.929654
8.190,110.538,0.952241
8.200,109.997,0.943290
8.210,109.166,0.849378
8.220,107.366,0.490294
8.230,102.029,0.392918
8.240,107.257,0.373531
8.250,108.099,0.640199
8.260,107.522,0.686539
8.270,105.517,0.717852
8.280,103.541,0.814603
8.290,101.917,0.883002
8.300,100.090,0.879951
8.310,98.986,0.880570
8.320,98.484,0.938531
8.330,98.349,0.952831
8.340,98.421,0.951318
8.350,98.668,0.929717
8.360,99.021,0.891926
8.370,99.673,0.905254
8.380,100.256,0.930182
8.390,100.543,0.940411
8.400,100.519,0.941030
8.410,100.296,0.927440
8.420,100.050,0.910726
8.430,99.977,0.897964
8.440,99.915,0.891009
8.450,100.078,0.911496
8.460,100.472,0.933746
8.470,100.885,0.933388
8.480,101.097,0.924774
8.490,101.089,0.923185
8.500,101.087,0.915620
8.510,101.150,0.907884
8.520,101.247,0.913637
8.530,101.267,0.924199
8.540,101.258,0.929422
8.550,101.263,0.931135
8.560,101.473,0.935366
8.570,101.854,0.935108
8.580,102.013,0.929199
8.590,101.815,0.935597
8.600,101.579,0.932184
8.610,101.405,0.935642
8.620,101.375,0.937986
8.630,101.368,0.934219
8.640,101.596,0.936336
8.650,101.901,0.931088
8.660,102.107,0.923728
8.670,102.382,0.895698
8.680,102.606,0.909849
8.690,103.007,0.920022
8.700,103.340,0.906530
8.710,103.683,0.915844
8.720,104.253,0.901940
8.730,104.870,0.828097
8.740,105.005,0.800035
8.750,104.521,0.745900
8.760,103.615,0.606083
8.770,101.912,0.522834
8.780,102.751,0.374539
8.790,311.263,0.722560
8.800,311.286,0.737952
8.810,312.968,0.762959
8.820,311.904,0.798227
8.830,313.621,0.758850
8.840,314.696,0.803401
8.850,318.194,0.828321
8.860,320.667,0.576089
8.870,314.830,0.320671
8.880,313.107,0.386806
8.890,310.691,0.293727
8.900,180.526,0.247591
8.910,176.901,0.237718
8.920,334.172,0.319472
8.930,323.520,0.630184
8.940,318.518,0.565925
8.950,310.918,0.364309
8.960,303.412,0.591329
8.970,304.862,0.568414
8.980,308.307,0.281233
