time,frequency,confidence
9.300,129.269,0.060688
9.310,128.732,0.056122
9.320,129.365,0.048237
9.330,204.815,0.043529
9.340,208.693,0.224936
9.350,122.919,0.185989
9.360,122.497,0.122898
9.370,123.574,0.097581
9.380,283.626,0.187442
9.390,285.660,0.119728
9.400,145.942,0.217514
9.410,146.706,0.299983
9.420,146.522,0.103745
9.430,147.191,0.183002
9.440,147.552,0.085337
9.450,132.922,0.122761
9.460,133.451,0.120920
9.470,132.096,0.235889
9.480,130.785,0.102868
9.490,132.853,0.213206
9.500,266.580,0.118309
9.510,92.481,0.175132
9.520,260.779,0.196651
9.530,93.105,0.258319
9.540,93.703,0.342304
9.550,92.494,0.210624
9.560,154.535,0.129894
9.570,154.974,0.128011
9.580,184.062,0.111964
9.590,183.776,0.262786
9.600,85.049,0.084395
9.610,161.408,0.085850
9.620,156.438,0.159090
9.630,153.457,0.188906
9.640,146.738,0.046197
9.650,152.084,0.024435
9.660,32.050,0.115414
9.670,122.528,0.119205
9.680,123.154,0.110540
9.690,124.232,0.125867
9.700,147.947,0.296049
9.710,149.577,0.337513
9.720,156.029,0.181576
9.730,275.762,0.078394
9.740,152.651,0.139543
9.750,152.017,0.160360
9.760,140.651,0.221721
9.770,139.218,0.192637
9.780,136.997,0.317541
9.790,156.456,0.103615
9.800,94.139,0.038238
9.810,126.261,0.065570
9.820,124.974,0.104662
9.830,276.780,0.194530
9.840,96.062,0.067743
9.850,262.136,0.103501
9.860,32.036,0.109013
9.870,31.901,0.054673
9.880,94.236,0.081509
9.890,95.542,0.146376
9.900,96.716,0.170875
9.910,95.304,0.122467
9.920,278.563,0.232431
9.930,272.520,0.142322
9.940,268.228,0.137725
9.950,412.580,0.138102
9.960,254.411,0.254764
9.970,257.682,0.204512
9.980,274.171,0.230233
9.990,273.003,0.429914
10.000,274.295,0.670444
10.010,275.811,0.541501
10.020,207.417,0.202134
10.030,146.221,0.380651
10.040,146.513,0.344896
10.050,149.429,0.111540
10.060,94.330,0.134544
10.070,32.188,0.044584
10.080,178.689,0.135579
10.090,95.035,0.189042
10.100,177.417,0.131528
10.110,119.084,0.227167
10.120,359.498,0.194786
10.130,288.201,0.253171
10.140,285.844,0.223747
10.150,284.280,0.392181
10.160,284.380,0.244540
10.170,91.980,0.152859
10.180,90.653,0.194547
10.190,90.636,0.289219
10.200,89.280,0.279547
10.210,32.617,0.402655
10.220,250.103,0.220138
10.230,129.742,0.362537
10.240,129.190,0.156487
10.250,129.561,0.254195
10.260,127.504,0.396243
10.270,132.822,0.512601
10.280,134.188,0.659420
10.290,137.752,0.307840
10.300,139.649,0.167059
10.310,280.288,0.150520
10.320,282.562,0.106267
10.330,294.168,0.127383
10.340,304.221,0.278791
10.350,301.723,0.173468
10.360,98.808,0.069378
10.370,97.935,0.126806
10.380,32.769,0.274920
10.390,32.712,0.180790
10.400,94.365,0.052618
10.410,97.729,0.046932
10.420,104.483,0.043881
10.430,262.679,0.169161
10.440,267.942,0.286496
10.450,270.177,0.702166
10.460,270.672,0.671859
10.470,267.585,0.587224
10.480,235.896,0.217868
10.490,234.200,0.169773
10.500,92.443,0.094340
10.510,91.653,0.208883
10.520,126.523,0.186652
10.530,128.733,0.389972
10.540,129.837,0.289363
10.550,133.011,0.534209
10.560,132.100,0.337569
10.570,259.191,0.384653
10.580,257.594,0.452984
10.590,253.605,0.629516
10.600,248.564,0.342383
10.610,98.601,0.229977
10.620,32.623,0.223774
10.630,32.212,0.071856
10.640,225.987,0.137786
10.650,227.515,0.184495
10.660,222.278,0.089470
10.670,221.797,0.083204
10.680,132.853,0.174111
10.690,127.478,0.097667
10.700,154.262,0.114346
10.710,135.225,0.021653
10.720,100.547,0.316917
10.730,158.361,0.177715
10.740,157.693,0.262110
10.750,159.001,0.209034
10.760,210.137,0.132480
10.770,190.024,0.118919
